321674.5966391354,14709.842294128699,8342.449201441299,14429.596240308098,12575.7231139146,51871.749468237715,10677.021008198,11771.481970117704,12435.9257373153,15803.445421319002,15641.1910266112,50547.276199198015,11771.6477613161,9000.9726900434,8522.488214239898,12832.7773010917,14671.656058407301,13243.2153834806,0
6690.362592573701,5529.9571842413,3815.1534933167995,5290.7287425175,13237.369288840799,7024.5295982405005,6658.8671705014995,5573.807522642701,4574.490824170799,7823.091995486899,4065.498591811,4688.1053982017,13536.895079383203,6491.956898839601,10958.8739283918,5899.985706176901,3477.0002343779,4531.6660089647,0
9527.8357434629,10836.5219700404,11191.117692152799,10347.1292066895,9587.1560057356,10722.321279985299,9837.520244184601,9429.724224657599,10519.787627692998,7847.519593758399,11289.8206279547,21169.181228811896,7050.323257870501,10390.448764537301,10929.287867323801,14966.0356523079,11426.537477827502,11452.8691635453,0
5719.1803516953,6650.0947599287,7881.596266777499,6133.432021834699,4654.025881322001,12089.015544078602,4730.4959950721,5851.6575231167,6264.1877332442,4176.4599781382,8188.7844876364,4932.793420018502,6886.939980691301,8448.6569610672,9506.453542704701,9060.412257739301,2183.6387443224003,3365.9987313553,0
24845.0273474042,8191.088485239299,9366.1241037615,10379.160833837801,9341.934787836299,36033.160682819806,22634.8206928912,13133.915864036202,10776.4599540835,12311.8274399491,18423.077547898196,24880.052222912498,22539.683118831203,46100.366959414605,7856.4127618301,5111.127033007099,13436.646455765098,4426.125353703399,0
6101.820694274001,6083.548531829499,8289.3570149849,5550.6624865185,4575.1696827039,13219.398315732398,4680.0385555621,10683.1309393321,5376.128666003599,7089.557236735401,8047.6051555912,6429.7286989309,5054.553238942401,7213.298140543599,7622.880245284199,7647.6828433379,6208.9678373901,5776.459509583399,0
6880.845781836801,6023.2254944523,8731.200238917,8268.4097002491,4928.3755308639,3320.6261015130003,6415.843503048001,11167.7583353194,4999.8208223136,10773.668886143401,2677.7729465373995,7956.937164292801,6739.886264858801,8102.4246070618,5625.024740422399,3150.7576630928997,7788.093689740299,5958.5603537452,0
6020.4001136731,5032.281612653799,10074.888437261297,4364.2260791118,4380.5222347693,3371.7897519293,8503.7833957745,7324.1153599845,5852.6207374769,4386.9224025462,6948.643605294599,6447.268526182201,4934.761195568601,4462.5858704475,3926.9625857199,6169.8254056874,2532.5460679836997,6073.4456907860995,0
4868.8789239548,7983.6714156828,8086.7550149023,5271.219645734101,6776.093592730299,7644.1440027754,6551.3119040366,8599.996497983899,7677.4107369204,6187.8609640409995,9337.481088080298,7895.5700073016,7702.977800534399,9945.921888013001,7345.355198009999,3553.6628219145,10596.1736074278,7514.995850331401,0
32467.009198134096,2128.4601447126997,4304.690619592499,3672.1020881699005,2299.2768747618998,4730.4441630525,4250.4719278905995,1635.0319497164999,4572.4185460485,6958.3322647992,4303.4530798374,6327.262560006001,12338.8241377434,6167.6196423921,33383.523135617404,1690.9400543028999,5679.9635059448,6561.0375488233,0
5783.1044535030005,5106.1817024677,6768.999884474,5650.7660885244995,4536.9866490822005,5312.918963655601,7165.9334435466,4376.4555636007,6749.838676011701,5616.913995047601,6777.8728340436,6713.785513062301,7582.858513902899,6474.2408226814,6294.083675766799,6738.496224548299,5194.7129656396,6352.9233363621,0
14566.651461558398,12995.943524106602,10901.5512965353,12953.7983273027,13572.183133858602,8159.490760862501,8973.822890454401,10059.462382242102,11549.285346966199,7487.0386605628,9653.276127326002,9070.8751095258,12365.137557876697,18271.500941576098,7852.5010285849,17841.953656795402,8362.7523151856,10673.7566752825,0
38313.58096813339,16787.4210216691,24681.864636897102,50965.1549503686,50079.7442153435,24720.7187590322,69820.90022035781,15636.0437608405,32870.8786097118,28445.733168515497,17545.064473968803,53324.90261335581,21969.859600728603,19860.2555732481,27247.6280993813,10534.104691133001,24722.612578361302,26856.025843466996,0
24117.438527436498,7577.8606615571,16286.1742153462,10414.069173068998,10805.441849308598,10114.4512604596,18687.341484159897,13904.203799228297,15877.865636563301,10749.842416203597,11412.6863900904,6203.5023027484995,9045.3006797972,5297.9975830862995,6427.4180121735,10013.467735963302,20456.2064565171,8958.9729471247,0
10914.298418255103,9139.9155516649,8202.5135648491,7337.8174311975,27879.923520723805,6848.6410712655,13752.181084761203,8662.3483563336,19777.025805199104,11505.5708299686,31254.153652904002,5046.8644634106995,13803.5976117334,12709.2026592964,22035.086197832403,9914.2003852573,12528.338668051598,9589.4771171805,0
10234.9764211612,21355.048940799003,5220.1242747483,15104.774604141398,8064.190523345899,12284.805013572199,10619.0113589894,9415.470421257602,8614.013527844,9448.3474203761,14157.772629375,10435.252512205698,9685.356754074099,9254.7680967909,8821.162933525698,20573.729793534298,9735.876597373897,7465.673210065499,0
27635.640147186707,43480.17659486069,30372.8182612843,19067.459303516796,13255.3736014115,12731.070066878798,14353.516333681902,19456.466365713797,32963.7101810314,10562.8369100612,17614.0642392944,13769.557404347801,17351.0554973037,14948.203186765499,30994.4855664232,10995.512236107299,17076.881200554304,12063.301133226098,0
12952.0046325817,12906.462224016701,11762.362302034198,23754.1716741331,16468.725524562502,24041.5233225823,16109.1346370102,19720.780716226003,27159.587355679498,14121.046832655098,29673.058720489204,15681.068945265199,11703.7185403086,16398.799382668,10095.980227070999,23851.5632010783,14024.742011774797,15544.873718109202,0
10906.0381222198,5622.3422547267,13549.4355181036,5440.823086824098,5996.9841339206,7872.3807522757,7761.5408123944,8228.134501506,6271.9517463646,4976.4458796718,4218.5513774805,11658.8271078966,12076.6739198308,4791.271093343299,9118.9984552593,4086.2008690886996,24370.994527546,7627.812509343,0
18918.825020082502,8581.805733955202,10668.348002784698,9888.7969754303,9538.5826653344,13966.582110281199,10037.2561956451,16371.267314570701,11334.651792288998,12579.288298054998,13570.805025696502,7579.754984812,11118.1728959464,9180.7763801487,10239.7980071474,11902.361687623703,10928.1196510604,10611.357640040598,0
8864.1508223219,10009.3856302264,12699.4773849125,15789.136777247903,14507.358366161501,12711.603431622198,11205.4313407574,18100.036388706,10455.159010273997,11114.911184872002,17936.2744286747,13864.472816617297,18587.8474411549,5085.371459894499,28468.607426368104,6108.061986125501,14925.441772032698,8328.020953986499,0
13647.3651083058,12190.8823085029,10510.7687733926,8312.753435060802,6787.458631534101,12804.336270331998,12424.921426453899,17577.307578904703,6722.8719499865,15166.881142239798,12224.558379364598,10855.625314653498,7940.2039973007,8733.3256348805,9627.8498068711,15682.0377434524,8722.316895858301,12106.404786134402,0
32441.338936585897,40777.2592251873,52228.97424261549,18688.277027073804,60032.418813400305,48776.704426701595,55275.8081975764,41455.2008068216,53315.261588068206,83558.31138527092,20657.8437703059,28404.6678070794,21827.335727773694,13796.2682312432,12446.6818927336,17664.667610819397,23708.792731941594,28211.335567702496,0
7823.677455761299,5335.440081950001,14288.2404744495,9533.5899179874,5987.0566575597995,8762.561837711199,6389.7867030826,4922.5217527894,4346.503391651399,4556.780046829101,5119.4506809209,5709.583786321799,6906.194965498999,11872.8656463006,7390.5219443266,6555.800670705699,6902.973509863401,8366.3204996365,0
